item,itemLabel
http://www.wikidata.org/entity/Q81511750,Q81511750
http://www.wikidata.org/entity/Q81513509,ämbetsman
http://www.wikidata.org/entity/Q81527334,Norwegian state employee
http://www.wikidata.org/entity/Q81546212,co-collector
http://www.wikidata.org/entity/Q81558583,salsa musician
http://www.wikidata.org/entity/Q81682338,copper smelter
http://www.wikidata.org/entity/Q81720789,Q81720789
http://www.wikidata.org/entity/Q81727892,jazz vibraphonist
http://www.wikidata.org/entity/Q82025135,letterpress researcher
http://www.wikidata.org/entity/Q83169285,skyrunner
http://www.wikidata.org/entity/Q83278883,Q83278883
http://www.wikidata.org/entity/Q83279040,Q83279040
http://www.wikidata.org/entity/Q83636825,Q83636825
http://www.wikidata.org/entity/Q83638438,glass harmonica player
http://www.wikidata.org/entity/Q83788025,camp elder
http://www.wikidata.org/entity/Q83888649,Q83888649
http://www.wikidata.org/entity/Q84307004,waste manager
http://www.wikidata.org/entity/Q84308035,urban sociologist
http://www.wikidata.org/entity/Q84312746,janitor
http://www.wikidata.org/entity/Q84313124,building superintendent
http://www.wikidata.org/entity/Q84315233,textile scientist
http://www.wikidata.org/entity/Q84318954,game theorist
http://www.wikidata.org/entity/Q84319007,ludologist
http://www.wikidata.org/entity/Q84320739,evolutionary psychologist
http://www.wikidata.org/entity/Q84321415,commodity trader
http://www.wikidata.org/entity/Q84321442,bird watcher
http://www.wikidata.org/entity/Q84380764,board game player
http://www.wikidata.org/entity/Q84436670,Q84436670
http://www.wikidata.org/entity/Q84488218,heavy metal bass guitarist
http://www.wikidata.org/entity/Q84495795,Q84495795
http://www.wikidata.org/entity/Q84606984,Q84606984
http://www.wikidata.org/entity/Q84988593,Q84988593
http://www.wikidata.org/entity/Q85519878,theoretical chemist
http://www.wikidata.org/entity/Q85521754,virtual webcam model
http://www.wikidata.org/entity/Q85537068,pseudohistorian
http://www.wikidata.org/entity/Q85719095,merengue musician
http://www.wikidata.org/entity/Q85719955,merenguero
http://www.wikidata.org/entity/Q85873534,Q85873534
http://www.wikidata.org/entity/Q85873795,Vocaloid-P
http://www.wikidata.org/entity/Q86137184,Q86137184
http://www.wikidata.org/entity/Q86607269,video game collector
http://www.wikidata.org/entity/Q86659252,pranato secuestrador
http://www.wikidata.org/entity/Q86999801,anthroposopher
http://www.wikidata.org/entity/Q87252988,kyūdōka
http://www.wikidata.org/entity/Q87254054,sōjutsuka
http://www.wikidata.org/entity/Q87254201,taidōka
http://www.wikidata.org/entity/Q87266409,Lebensreformer
http://www.wikidata.org/entity/Q87266426,bioenergeticist
http://www.wikidata.org/entity/Q87266441,bioenergeticist
http://www.wikidata.org/entity/Q87285943,factory worker
http://www.wikidata.org/entity/Q87671018,Q87671018
http://www.wikidata.org/entity/Q87709273,speech trainer
http://www.wikidata.org/entity/Q87864986,Q87864986
http://www.wikidata.org/entity/Q88077176,Q88077176
http://www.wikidata.org/entity/Q88103628,Q88103628
http://www.wikidata.org/entity/Q88105342,rebel leader
http://www.wikidata.org/entity/Q88107866,judo coach
http://www.wikidata.org/entity/Q88190887,independence fighter
http://www.wikidata.org/entity/Q88193198,antifascist
http://www.wikidata.org/entity/Q88200601,Q88200601
http://www.wikidata.org/entity/Q88200885,museum founder
http://www.wikidata.org/entity/Q88202189,language activist
http://www.wikidata.org/entity/Q88203001,rackets player
http://www.wikidata.org/entity/Q88208710,city founder
http://www.wikidata.org/entity/Q88208836,agrarian reformer
http://www.wikidata.org/entity/Q88213382,Q88213382
http://www.wikidata.org/entity/Q88213565,Q88213565
http://www.wikidata.org/entity/Q88213697,dictionary author
http://www.wikidata.org/entity/Q88213881,didactician
http://www.wikidata.org/entity/Q88235657,Q88235657
http://www.wikidata.org/entity/Q88284193,Q88284193
http://www.wikidata.org/entity/Q88300213,forced laborer
http://www.wikidata.org/entity/Q88557455,Q88557455
http://www.wikidata.org/entity/Q88636900,Q88636900
http://www.wikidata.org/entity/Q88655413,resident
http://www.wikidata.org/entity/Q88655927,fellow
http://www.wikidata.org/entity/Q88821468,fado musician
http://www.wikidata.org/entity/Q89346859,backer
http://www.wikidata.org/entity/Q89610146,gas man
http://www.wikidata.org/entity/Q90125788,blues singer
http://www.wikidata.org/entity/Q90253398,children's book illustrator
http://www.wikidata.org/entity/Q90301036,shoe manufacturer
http://www.wikidata.org/entity/Q90416334,grocery store clerk
http://www.wikidata.org/entity/Q90830707,street racer
http://www.wikidata.org/entity/Q91143339,transportation worker
http://www.wikidata.org/entity/Q91194950,Q91194950
http://www.wikidata.org/entity/Q91400413,picture framer
http://www.wikidata.org/entity/Q91455485,Q91455485
http://www.wikidata.org/entity/Q91478678,tárogató player
http://www.wikidata.org/entity/Q91904351,staffetta partigiana
http://www.wikidata.org/entity/Q92052573,hedonist
http://www.wikidata.org/entity/Q92204276,warehouse worker
http://www.wikidata.org/entity/Q92412829,additional producer
http://www.wikidata.org/entity/Q92703501,Q92703501
http://www.wikidata.org/entity/Q92904236,Polish scout
http://www.wikidata.org/entity/Q93636138,Q93636138
http://www.wikidata.org/entity/Q93923723,recreation officer
http://www.wikidata.org/entity/Q93937312,guide dog mobility instructors
http://www.wikidata.org/entity/Q93937994,wood machinist
http://www.wikidata.org/entity/Q94000115,plantation worker
http://www.wikidata.org/entity/Q94579956,scorpiologist
http://www.wikidata.org/entity/Q94791573,TikToker
http://www.wikidata.org/entity/Q95147494,Q95147494
http://www.wikidata.org/entity/Q95606757,ticket seller
http://www.wikidata.org/entity/Q95612950,prayer book writer
http://www.wikidata.org/entity/Q95674799,examiner
http://www.wikidata.org/entity/Q95985281,cyberterrorist
http://www.wikidata.org/entity/Q96034777,HIV activist
http://www.wikidata.org/entity/Q96036530,health activist
http://www.wikidata.org/entity/Q96050759,newspaperperson
http://www.wikidata.org/entity/Q96103348,cosplayer-server
http://www.wikidata.org/entity/Q96105495,bundist
http://www.wikidata.org/entity/Q96142223,leninist
http://www.wikidata.org/entity/Q96203320,discoverer of minor planets
http://www.wikidata.org/entity/Q96203465,discoverer of astronomical objects
http://www.wikidata.org/entity/Q96244884,big game hunter
http://www.wikidata.org/entity/Q96249033,forensic biologist
http://www.wikidata.org/entity/Q96274187,handling editor
http://www.wikidata.org/entity/Q96337180,Answer Engine Optimization
http://www.wikidata.org/entity/Q96392644,mendicant
http://www.wikidata.org/entity/Q96398440,parliamentary assistant
http://www.wikidata.org/entity/Q96573927,chipmusician
http://www.wikidata.org/entity/Q96625642,jazz harpist
http://www.wikidata.org/entity/Q96632075,IT Architect
http://www.wikidata.org/entity/Q96657953,Q96657953
http://www.wikidata.org/entity/Q96657961,Q96657961
http://www.wikidata.org/entity/Q96742749,molester
http://www.wikidata.org/entity/Q96804472,Q96804472
http://www.wikidata.org/entity/Q96818934,planter
http://www.wikidata.org/entity/Q96864583,Pencak silat athlete
http://www.wikidata.org/entity/Q96905758,Bewindhebber (WIC)
http://www.wikidata.org/entity/Q97011145,archeological scientist
http://www.wikidata.org/entity/Q97012539,record collector
http://www.wikidata.org/entity/Q97131787,Q97131787
http://www.wikidata.org/entity/Q97174928,fan of Han
http://www.wikidata.org/entity/Q97193557,Q97193557
http://www.wikidata.org/entity/Q97195177,Q97195177
http://www.wikidata.org/entity/Q97205356,Q97205356
http://www.wikidata.org/entity/Q97279487,poacher
http://www.wikidata.org/entity/Q97355933,mine entrepreneur
http://www.wikidata.org/entity/Q97468869,French horn player
http://www.wikidata.org/entity/Q97572814,wind instrument player
http://www.wikidata.org/entity/Q97578346,Q97578346
http://www.wikidata.org/entity/Q97621558,temperance worker
http://www.wikidata.org/entity/Q97633146,women's rights woman
http://www.wikidata.org/entity/Q97667506,Ancient Roman politician
http://www.wikidata.org/entity/Q97669832,cyber criminal
http://www.wikidata.org/entity/Q97691126,Rosh kollel
http://www.wikidata.org/entity/Q97859751,advertising model
http://www.wikidata.org/entity/Q97940862,Q97940862
http://www.wikidata.org/entity/Q97958725,tulpamancer
http://www.wikidata.org/entity/Q98033936,secondary student
http://www.wikidata.org/entity/Q98100077,Q98100077
http://www.wikidata.org/entity/Q98103687,Ancient Roman military personnel
http://www.wikidata.org/entity/Q98273907,Q98273907
http://www.wikidata.org/entity/Q98286873,mushroom gatherer
http://www.wikidata.org/entity/Q98407667,Q98407667
http://www.wikidata.org/entity/Q98417617,Q98417617
http://www.wikidata.org/entity/Q98456271,errand boy
http://www.wikidata.org/entity/Q98523719,reggae musician
http://www.wikidata.org/entity/Q98523757,reggae singer
http://www.wikidata.org/entity/Q98544732,scientific collector
http://www.wikidata.org/entity/Q98567931,son jarocho musician
http://www.wikidata.org/entity/Q98640498,food process worker
http://www.wikidata.org/entity/Q98640499,meat processing worker
http://www.wikidata.org/entity/Q98640500,seafood processor
http://www.wikidata.org/entity/Q98668847,geohasher
http://www.wikidata.org/entity/Q98686841,storm chaser
http://www.wikidata.org/entity/Q98700364,militiaman
http://www.wikidata.org/entity/Q98706077,ancient Roman diplomat
http://www.wikidata.org/entity/Q98746691,weaving teacher
http://www.wikidata.org/entity/Q98770265,Q98770265
http://www.wikidata.org/entity/Q98785806,health officer
http://www.wikidata.org/entity/Q98792658,bather
http://www.wikidata.org/entity/Q98822525,scat singer
http://www.wikidata.org/entity/Q98834046,tenor
http://www.wikidata.org/entity/Q98841219,Q98841219
http://www.wikidata.org/entity/Q98842071,Q98842071
http://www.wikidata.org/entity/Q98925420,KVN actor
http://www.wikidata.org/entity/Q99179030,Q99179030
http://www.wikidata.org/entity/Q99220890,Q99220890
http://www.wikidata.org/entity/Q99365947,orthographist
http://www.wikidata.org/entity/Q99438658,Q99438658
http://www.wikidata.org/entity/Q99464934,master's student
http://www.wikidata.org/entity/Q99485119,pitch invader
http://www.wikidata.org/entity/Q99485144,wrongdoer
http://www.wikidata.org/entity/Q99510107,sufi singer
http://www.wikidata.org/entity/Q99535287,livđejeijee
http://www.wikidata.org/entity/Q99535397,Q99535397
http://www.wikidata.org/entity/Q99576286,santurist
http://www.wikidata.org/entity/Q99642379,hospital porter
http://www.wikidata.org/entity/Q99654265,Q99654265
http://www.wikidata.org/entity/Q99689108,slaughterer
http://www.wikidata.org/entity/Q99693390,cuartero
http://www.wikidata.org/entity/Q99735926,Q99735926
http://www.wikidata.org/entity/Q99755156,lead designer
http://www.wikidata.org/entity/Q99756919,Q99756919
http://www.wikidata.org/entity/Q99761949,anti-racist
http://www.wikidata.org/entity/Q99769945,Q99769945
http://www.wikidata.org/entity/Q99849386,Q99849386
http://www.wikidata.org/entity/Q99849403,Q99849403
http://www.wikidata.org/entity/Q99899510,Ancient Roman historian
http://www.wikidata.org/entity/Q99902913,Q99902913
http://www.wikidata.org/entity/Q99937682,Q99937682
http://www.wikidata.org/entity/Q99955360,Q99955360
http://www.wikidata.org/entity/Q99972363,Lead 3D designer
http://www.wikidata.org/entity/Q100226603,book repairer
http://www.wikidata.org/entity/Q100269042,tango singer
http://www.wikidata.org/entity/Q100275544,ancient Roman legislator
http://www.wikidata.org/entity/Q100319858,Q100319858
http://www.wikidata.org/entity/Q100321323,kitchenhand
http://www.wikidata.org/entity/Q100357431,Q100357431
http://www.wikidata.org/entity/Q100412699,collotyper
http://www.wikidata.org/entity/Q100707292,Q100707292
http://www.wikidata.org/entity/Q100983844,garden writer
http://www.wikidata.org/entity/Q101007738,defector
http://www.wikidata.org/entity/Q101064325,philosopher of mathematics
http://www.wikidata.org/entity/Q101067779,environmental defender
http://www.wikidata.org/entity/Q101084010,folk musician
http://www.wikidata.org/entity/Q101095442,Q101095442
http://www.wikidata.org/entity/Q101204362,ultimate player
http://www.wikidata.org/entity/Q101244323,urban studies scholar
http://www.wikidata.org/entity/Q101247373,collembologist
http://www.wikidata.org/entity/Q101248867,Q101248867
http://www.wikidata.org/entity/Q101248868,Q101248868
http://www.wikidata.org/entity/Q101248870,Q101248870
http://www.wikidata.org/entity/Q101248871,insurance inspector
http://www.wikidata.org/entity/Q101248873,Q101248873
http://www.wikidata.org/entity/Q101248875,Q101248875
http://www.wikidata.org/entity/Q101248877,Q101248877
http://www.wikidata.org/entity/Q101248879,Q101248879
http://www.wikidata.org/entity/Q101248880,Q101248880
http://www.wikidata.org/entity/Q101248881,Q101248881
http://www.wikidata.org/entity/Q101248882,Q101248882
http://www.wikidata.org/entity/Q101248883,Q101248883
http://www.wikidata.org/entity/Q101248885,Q101248885
http://www.wikidata.org/entity/Q101248887,Q101248887
http://www.wikidata.org/entity/Q101248902,Q101248902
http://www.wikidata.org/entity/Q101250930,Q101250930
http://www.wikidata.org/entity/Q101405849,thesis advisor
http://www.wikidata.org/entity/Q101419594,Q101419594
http://www.wikidata.org/entity/Q101419615,Q101419615
http://www.wikidata.org/entity/Q101419796,Q101419796
http://www.wikidata.org/entity/Q101436559,operatic vocalist
http://www.wikidata.org/entity/Q101444394,Korean teacher
http://www.wikidata.org/entity/Q101444477,Russian teacher
http://www.wikidata.org/entity/Q101444555,Chinese teacher
http://www.wikidata.org/entity/Q101444561,Italian teacher
http://www.wikidata.org/entity/Q101445630,physics teacher
http://www.wikidata.org/entity/Q101510460,statistical consultant
http://www.wikidata.org/entity/Q101516256,empiric
http://www.wikidata.org/entity/Q101539233,Thai teacher
http://www.wikidata.org/entity/Q101539434,Polish teacher
http://www.wikidata.org/entity/Q101539571,Portuguese teacher
http://www.wikidata.org/entity/Q101540053,Turkish teacher
http://www.wikidata.org/entity/Q101540106,Burmese teacher
http://www.wikidata.org/entity/Q101540148,Lithuanian teacher
http://www.wikidata.org/entity/Q101540211,Latvian teacher
http://www.wikidata.org/entity/Q101540279,Estonian teacher
http://www.wikidata.org/entity/Q101540521,Danish teacher
http://www.wikidata.org/entity/Q101540627,Swedish teacher
http://www.wikidata.org/entity/Q101547254,panpiper
http://www.wikidata.org/entity/Q101567652,bugler
http://www.wikidata.org/entity/Q101570375,violin teacher
http://www.wikidata.org/entity/Q101571189,cello teacher
http://www.wikidata.org/entity/Q101571325,viola teacher
http://www.wikidata.org/entity/Q101571553,flute teacher
http://www.wikidata.org/entity/Q101572248,oboe teacher
http://www.wikidata.org/entity/Q101572682,guitar teacher
http://www.wikidata.org/entity/Q101573121,percussion teacher
http://www.wikidata.org/entity/Q101579051,harp teacher
http://www.wikidata.org/entity/Q101579361,French horn teacher
http://www.wikidata.org/entity/Q101579653,clavichord teacher
http://www.wikidata.org/entity/Q101579657,clavichordist
http://www.wikidata.org/entity/Q101579663,sitar teacher
http://www.wikidata.org/entity/Q101579667,organ teacher
http://www.wikidata.org/entity/Q101579679,double bass teacher
http://www.wikidata.org/entity/Q102036213,trumpet teacher
http://www.wikidata.org/entity/Q102036457,saxophone teacher
http://www.wikidata.org/entity/Q102038373,applied mathematician
http://www.wikidata.org/entity/Q102112996,fruit and vegetable picker
