key,itemLabel,itemLabelheb,uri
Q1537445,stevedore,Q1537445,http://www.wikidata.org/entity/Q1537445
Q1539595,klepht,Q1539595,http://www.wikidata.org/entity/Q1539595
Q1549283,large estate owner,Q1549283,http://www.wikidata.org/entity/Q1549283
Q1550903,section chief,Q1550903,http://www.wikidata.org/entity/Q1550903
Q1551626,coppersmith,Q1551626,http://www.wikidata.org/entity/Q1551626
Q1552579,handyperson,שיפוצניק,http://www.wikidata.org/entity/Q1552579
Q1552832,budoka,Q1552832,http://www.wikidata.org/entity/Q1552832
Q1553123,lector,לקטור,http://www.wikidata.org/entity/Q1553123
Q1589210,hewer,Q1589210,http://www.wikidata.org/entity/Q1589210
Q1591359,sysselmann,Q1591359,http://www.wikidata.org/entity/Q1591359
Q1595570,local historian,היסטוריון מקומי,http://www.wikidata.org/entity/Q1595570
Q2098937,groundskeeping,Q2098937,http://www.wikidata.org/entity/Q2098937
Q2101540,political appointee,Q2101540,http://www.wikidata.org/entity/Q2101540
Q2109535,temporary worker,Q2109535,http://www.wikidata.org/entity/Q2109535
Q2114844,taxidermist,Q2114844,http://www.wikidata.org/entity/Q2114844
Q2125610,cyclist,Q2125610,http://www.wikidata.org/entity/Q2125610
Q2133060,robber baron,Q2133060,http://www.wikidata.org/entity/Q2133060
Q2138592,registrant,Q2138592,http://www.wikidata.org/entity/Q2138592
Q2139654,Imperial Knight,Q2139654,http://www.wikidata.org/entity/Q2139654
Q2142783,founder of a religion,מייסד דת,http://www.wikidata.org/entity/Q2142783
Q2144983,repetitor,Q2144983,http://www.wikidata.org/entity/Q2144983
Q2154128,net-mender,Q2154128,http://www.wikidata.org/entity/Q2154128
Q2154210,househusband,עקר בית,http://www.wikidata.org/entity/Q2154210
Q2159907,criminal,פושע,http://www.wikidata.org/entity/Q2159907
Q2171821,backpack bomber,Q2171821,http://www.wikidata.org/entity/Q2171821
Q2180411,portrait painter,צייר פורטרטים,http://www.wikidata.org/entity/Q2180411
Q2191756,seer,Q2191756,http://www.wikidata.org/entity/Q2191756
Q2205972,stained-glass artist,אמן ויטראז',http://www.wikidata.org/entity/Q2205972
Q2239540,human trafficker,סוחר בבני אדם,http://www.wikidata.org/entity/Q2239540
Q2251335,school teacher,מורה בית ספר,http://www.wikidata.org/entity/Q2251335
Q2252262,rapper,ראפר,http://www.wikidata.org/entity/Q2252262
Q2265438,maritime search and rescue,Q2265438,http://www.wikidata.org/entity/Q2265438
Q2267418,industrial engineer,מהנדס תעשייה וניהול,http://www.wikidata.org/entity/Q2267418
Q2273346,serial entrepreneur,Q2273346,http://www.wikidata.org/entity/Q2273346
Q2274587,corregidor,Q2274587,http://www.wikidata.org/entity/Q2274587
Q2279517,shishi,Q2279517,http://www.wikidata.org/entity/Q2279517
Q2289279,point of contact,Q2289279,http://www.wikidata.org/entity/Q2289279
Q2296674,social media manager,מנהל מדיה חברתית,http://www.wikidata.org/entity/Q2296674
Q2298558,soldadera,סולדדרס,http://www.wikidata.org/entity/Q2298558
Q2301743,Elvis impersonator,Q2301743,http://www.wikidata.org/entity/Q2301743
Q2303143,recluse,Q2303143,http://www.wikidata.org/entity/Q2303143
Q2304859,sovereign,מושל,http://www.wikidata.org/entity/Q2304859
Q2311346,anorak,Q2311346,http://www.wikidata.org/entity/Q2311346
Q2312637,physical education teacher,מורה לחינוך גופני,http://www.wikidata.org/entity/Q2312637
Q2312865,military athlete,Q2312865,http://www.wikidata.org/entity/Q2312865
Q2313007,spotter,Q2313007,http://www.wikidata.org/entity/Q2313007
Q2319401,solo performance,מופע יחיד,http://www.wikidata.org/entity/Q2319401
Q2324660,state amateur,Q2324660,http://www.wikidata.org/entity/Q2324660
Q2326031,patroon,פטרון,http://www.wikidata.org/entity/Q2326031
Q2330480,kobzar,Q2330480,http://www.wikidata.org/entity/Q2330480
Q2330647,visionary,Q2330647,http://www.wikidata.org/entity/Q2330647
Q2350126,vocal coach,מאמן ווקאלי,http://www.wikidata.org/entity/Q2350126
Q2357239,sports tourism,Q2357239,http://www.wikidata.org/entity/Q2357239
Q2376278,rejoneador,Q2376278,http://www.wikidata.org/entity/Q2376278
Q2380299,presidential candidate,Q2380299,http://www.wikidata.org/entity/Q2380299
Q2385879,sidecar passenger,Q2385879,http://www.wikidata.org/entity/Q2385879
Q2391699,jazz violinist,כנר ג'אז,http://www.wikidata.org/entity/Q2391699
Q2393361,dancing master,מורה למחול,http://www.wikidata.org/entity/Q2393361
Q2409583,kingmaker,Q2409583,http://www.wikidata.org/entity/Q2409583
Q2419940,Azmari,אזמרי,http://www.wikidata.org/entity/Q2419940
Q2425442,comet hunter,Q2425442,http://www.wikidata.org/entity/Q2425442
Q2431808,civil engineering worker,Q2431808,http://www.wikidata.org/entity/Q2431808
Q2451094,beater,Q2451094,http://www.wikidata.org/entity/Q2451094
Q2465088,lookout,Q2465088,http://www.wikidata.org/entity/Q2465088
Q2467532,exorcist,מגרש שדים,http://www.wikidata.org/entity/Q2467532
Q2467723,hype man,הייפ מאן,http://www.wikidata.org/entity/Q2467723
Q2478141,aristocrat,אריסטוקרט,http://www.wikidata.org/entity/Q2478141
Q2488257,magician,קוסם,http://www.wikidata.org/entity/Q2488257
Q2489809,fantasy artist,Q2489809,http://www.wikidata.org/entity/Q2489809
Q2493637,Tertön,Q2493637,http://www.wikidata.org/entity/Q2493637
Q2494555,censor librorum,Q2494555,http://www.wikidata.org/entity/Q2494555
Q2495709,Gusans,Q2495709,http://www.wikidata.org/entity/Q2495709
Q2500638,creator,יוצר,http://www.wikidata.org/entity/Q2500638
Q2503412,utopian,Q2503412,http://www.wikidata.org/entity/Q2503412
Q2513186,stand-in,Q2513186,http://www.wikidata.org/entity/Q2513186
Q2513785,Kuraka,קוראקה,http://www.wikidata.org/entity/Q2513785
Q2516866,publisher,מוציא לאור,http://www.wikidata.org/entity/Q2516866
Q2518689,healer,מרפא,http://www.wikidata.org/entity/Q2518689
Q2526578,circus animal,Q2526578,http://www.wikidata.org/entity/Q2526578
Q2532239,traditional folk singer,זמר עממי,http://www.wikidata.org/entity/Q2532239
Q2540793,scout leader,Q2540793,http://www.wikidata.org/entity/Q2540793
Q2543769,drug lord,ברון סמים,http://www.wikidata.org/entity/Q2543769
Q2546884,lirnyk,Q2546884,http://www.wikidata.org/entity/Q2546884
Q2551347,Spanish Maquis,Q2551347,http://www.wikidata.org/entity/Q2551347
Q2556132,wine merchant,Q2556132,http://www.wikidata.org/entity/Q2556132
Q2572947,lookout,צופה,http://www.wikidata.org/entity/Q2572947
Q2596222,attendant,Q2596222,http://www.wikidata.org/entity/Q2596222
Q2607241,mise en scène,מיז-אנ-סצנה,http://www.wikidata.org/entity/Q2607241
Q2627699,chess composer,פרובלמאי,http://www.wikidata.org/entity/Q2627699
Q2631032,naval lieutenant,Q2631032,http://www.wikidata.org/entity/Q2631032
Q2643659,Indian agent,סוכן לענייני האינדיאנים,http://www.wikidata.org/entity/Q2643659
Q2652976,bikers,Q2652976,http://www.wikidata.org/entity/Q2652976
Q2669851,Scottish clan chief,Q2669851,http://www.wikidata.org/entity/Q2669851
Q2671576,Bakshy,Q2671576,http://www.wikidata.org/entity/Q2671576
Q2675537,music teacher,מורה למוזיקה,http://www.wikidata.org/entity/Q2675537
Q2692509,beadle,Q2692509,http://www.wikidata.org/entity/Q2692509
Q2700922,clockmaker,שען,http://www.wikidata.org/entity/Q2700922
Q2713215,Bokor,Q2713215,http://www.wikidata.org/entity/Q2713215
Q2750844,catfisher,Q2750844,http://www.wikidata.org/entity/Q2750844
Q2798820,security hacker,תקיפת מחשב,http://www.wikidata.org/entity/Q2798820
Q2823717,activist shareholder,בעל מניות פעיל,http://www.wikidata.org/entity/Q2823717
Q1605672,youth leader,Q1605672,http://www.wikidata.org/entity/Q1605672
Q1607826,editor,עורך,http://www.wikidata.org/entity/Q1607826
Q1608515,lanista,Q1608515,http://www.wikidata.org/entity/Q1608515
Q1616828,witch,מכשפה,http://www.wikidata.org/entity/Q1616828
Q1617492,hierodule,Q1617492,http://www.wikidata.org/entity/Q1617492
Q1623209,Hofmarschall,Q1623209,http://www.wikidata.org/entity/Q1623209
Q1631120,hotel manager,מלונאי,http://www.wikidata.org/entity/Q1631120
Q1631244,Hottenträger,Q1631244,http://www.wikidata.org/entity/Q1631244
Q1631340,Oungan,Q1631340,http://www.wikidata.org/entity/Q1631340
Q1634104,Hufner,Q1634104,http://www.wikidata.org/entity/Q1634104
Q1636680,Renaissance humanist,Q1636680,http://www.wikidata.org/entity/Q1636680
Q1637410,dog handler,Q1637410,http://www.wikidata.org/entity/Q1637410
Q1637531,dog trainer,מאלף כלבים,http://www.wikidata.org/entity/Q1637531
Q1639239,hatter,כובען,http://www.wikidata.org/entity/Q1639239
Q1639825,blacksmith,נפח,http://www.wikidata.org/entity/Q1639825
Q1640478,preparation,Q1640478,http://www.wikidata.org/entity/Q1640478
Q1644847,naval architect,מהנדס ימי,http://www.wikidata.org/entity/Q1644847
Q1650915,researcher,חוקר,http://www.wikidata.org/entity/Q1650915
Q1660363,importer,Q1660363,http://www.wikidata.org/entity/Q1660363
Q1665188,institutional investor,גוף מוסדי,http://www.wikidata.org/entity/Q1665188
Q1690874,coxswain,Q1690874,http://www.wikidata.org/entity/Q1690874
Q1697506,United States Marine Corps Scout Sniper,Q1697506,http://www.wikidata.org/entity/Q1697506
Q1709010,software engineer,מהנדס תוכנה,http://www.wikidata.org/entity/Q1709010
Q1714828,hunter,צייד,http://www.wikidata.org/entity/Q1714828
Q1722406,receptionist,פקיד קבלה,http://www.wikidata.org/entity/Q1722406
Q1723161,pest control worker,Q1723161,http://www.wikidata.org/entity/Q1723161
Q1728568,capitalist,Q1728568,http://www.wikidata.org/entity/Q1728568
Q1734662,cartographer,קרטוגרף,http://www.wikidata.org/entity/Q1734662
Q1749879,pensioner,אזרח ותיק,http://www.wikidata.org/entity/Q1749879
Q1752545,crossing guard,"משמרות זה""ב בישראל",http://www.wikidata.org/entity/Q1752545
Q1764685,sleeping preacher,Q1764685,http://www.wikidata.org/entity/Q1764685
Q1766113,lighthouse keeper,שומר מגדלור,http://www.wikidata.org/entity/Q1766113
Q1776724,theatre manager,מנהל תיאטרון,http://www.wikidata.org/entity/Q1776724
Q1780030,debutante,Q1780030,http://www.wikidata.org/entity/Q1780030
Q1783698,concert singer,Q1783698,http://www.wikidata.org/entity/Q1783698
Q1785974,motor vehicle driver,Q1785974,http://www.wikidata.org/entity/Q1785974
Q1786510,Krankenbehandler,Q1786510,http://www.wikidata.org/entity/Q1786510
Q1786566,hospital chaplaincy,Q1786566,http://www.wikidata.org/entity/Q1786566
Q1786734,Teamer,Q1786734,http://www.wikidata.org/entity/Q1786734
Q1792450,art historian,היסטוריון אמנות,http://www.wikidata.org/entity/Q1792450
Q1792938,cure doctor,Q1792938,http://www.wikidata.org/entity/Q1792938
Q1796839,kitchen assistant,Q1796839,http://www.wikidata.org/entity/Q1796839
Q1797162,artistic director,מנהל אמנותי,http://www.wikidata.org/entity/Q1797162
Q1800680,amateur actor,שחקן חובב,http://www.wikidata.org/entity/Q1800680
Q1813300,Lehnsmann,Q1813300,http://www.wikidata.org/entity/Q1813300
Q1818899,settler,התיישבות,http://www.wikidata.org/entity/Q1818899
Q1856321,Oshō,Q1856321,http://www.wikidata.org/entity/Q1856321
Q1862087,prisoner,אסיר,http://www.wikidata.org/entity/Q1862087
Q1863064,accordionist,נגן אקורדיון,http://www.wikidata.org/entity/Q1863064
Q1866686,diver,צולל,http://www.wikidata.org/entity/Q1866686
Q1871115,assistant resident,Q1871115,http://www.wikidata.org/entity/Q1871115
Q1880441,Engelandvaarder,Q1880441,http://www.wikidata.org/entity/Q1880441
Q1885941,media personality,איש תקשורת,http://www.wikidata.org/entity/Q1885941
Q1893429,marchand-mercier,Q1893429,http://www.wikidata.org/entity/Q1893429
Q1898080,underwriting,חיתום,http://www.wikidata.org/entity/Q1898080
Q1914017,knowledge worker,עובד ידע,http://www.wikidata.org/entity/Q1914017
Q1930187,journalist,עיתונאי,http://www.wikidata.org/entity/Q1930187
Q1930380,piquetero,Q1930380,http://www.wikidata.org/entity/Q1930380
Q1934684,homemaker,עקרת בית,http://www.wikidata.org/entity/Q1934684
Q1936423,underachiever,Q1936423,http://www.wikidata.org/entity/Q1936423
Q1939892,amateur radio operator,מפעיל תחנת חובבים,http://www.wikidata.org/entity/Q1939892
Q1951959,mui tsai,Q1951959,http://www.wikidata.org/entity/Q1951959
Q1956886,mystagogue,Q1956886,http://www.wikidata.org/entity/Q1956886
Q1965933,tramp,Q1965933,http://www.wikidata.org/entity/Q1965933
Q1968342,official scorer,Q1968342,http://www.wikidata.org/entity/Q1968342
Q1968442,donor,Q1968442,http://www.wikidata.org/entity/Q1968442
Q1975715,loan shark,Q1975715,http://www.wikidata.org/entity/Q1975715
Q1978560,perennial candidate,מועמד רב-שנתי,http://www.wikidata.org/entity/Q1978560
Q1979607,financier,ממונאי,http://www.wikidata.org/entity/Q1979607
Q1995915,escrow agent,Q1995915,http://www.wikidata.org/entity/Q1995915
Q1996635,optician,אופטיקאי,http://www.wikidata.org/entity/Q1996635
Q2006045,business oligarch,אוליגרכים רוסים,http://www.wikidata.org/entity/Q2006045
Q2017602,pearl hunting,שליית פנינים,http://www.wikidata.org/entity/Q2017602
Q2020172,Military officer of healthcare,Q2020172,http://www.wikidata.org/entity/Q2020172
Q2024200,telegraphist,מפעיל טלגרף,http://www.wikidata.org/entity/Q2024200
Q2032656,Pentito,Q2032656,http://www.wikidata.org/entity/Q2032656
Q2034021,dressmaker,תופר,http://www.wikidata.org/entity/Q2034021
Q2045208,Internet celebrity,אושיית רשת,http://www.wikidata.org/entity/Q2045208
Q2045507,offensive coordinator,Q2045507,http://www.wikidata.org/entity/Q2045507
Q2063178,prince-abbot,Q2063178,http://www.wikidata.org/entity/Q2063178
Q2066131,athlete,ספורטאי,http://www.wikidata.org/entity/Q2066131
Q2066857,Kinto,קינטו,http://www.wikidata.org/entity/Q2066857
Q2070184,Shaliach,"שלוחי חב""ד",http://www.wikidata.org/entity/Q2070184
Q2070313,teaching assistant,עוזר הוראה,http://www.wikidata.org/entity/Q2070313
Q2075089,rangatira,Q2075089,http://www.wikidata.org/entity/Q2075089
Q2075410,Tekiya,Q2075410,http://www.wikidata.org/entity/Q2075410
Q2083925,botanical collector,Q2083925,http://www.wikidata.org/entity/Q2083925
Q2094949,snapphane,Q2094949,http://www.wikidata.org/entity/Q2094949
Q2855502,chief of police,Q2855502,http://www.wikidata.org/entity/Q2855502
Q2860838,Arenero,Q2860838,http://www.wikidata.org/entity/Q2860838
Q2865819,opera singer,זמר אופרה,http://www.wikidata.org/entity/Q2865819
Q2866190,arenophile,Q2866190,http://www.wikidata.org/entity/Q2866190
Q2867142,asset manager,Q2867142,http://www.wikidata.org/entity/Q2867142
Q2873500,adventurer,הרפתקן,http://www.wikidata.org/entity/Q2873500
Q2892720,Sufi,Q2892720,http://www.wikidata.org/entity/Q2892720
Q2892828,copyright troll,טרול זכויות יוצרים,http://www.wikidata.org/entity/Q2892828
Q2893189,moneylender,הלוואה בריבית,http://www.wikidata.org/entity/Q2893189
Q2893972,beguine,בגינות,http://www.wikidata.org/entity/Q2893972
Q2900770,Postelnic,פוסטלניק,http://www.wikidata.org/entity/Q2900770
Q2901587,yogi,יוגי,http://www.wikidata.org/entity/Q2901587
Q2907348,blues shouter,Q2907348,http://www.wikidata.org/entity/Q2907348
Q2907367,Meshulach,"שד""ר",http://www.wikidata.org/entity/Q2907367
Q2917199,investment advisor,יועץ השקעות,http://www.wikidata.org/entity/Q2917199
Q2917466,psychic,מדיום,http://www.wikidata.org/entity/Q2917466
Q2920595,sexologist,סקסולוג,http://www.wikidata.org/entity/Q2920595
Q2922223,Bouquiniste,Q2922223,http://www.wikidata.org/entity/Q2922223
Q2929761,beghard,Q2929761,http://www.wikidata.org/entity/Q2929761
Q2930613,conscientious objector,סרבן מצפוני,http://www.wikidata.org/entity/Q2930613
Q2944360,centenarian,בן מאה שנה ויותר,http://www.wikidata.org/entity/Q2944360
Q2948501,camel-driver,Q2948501,http://www.wikidata.org/entity/Q2948501
Q2961975,business executive,מנהל עסקים,http://www.wikidata.org/entity/Q2961975
Q2962033,publicity director,Q2962033,http://www.wikidata.org/entity/Q2962033
Q2981922,American pioneer,Q2981922,http://www.wikidata.org/entity/Q2981922
Q2994387,advisor,יועץ,http://www.wikidata.org/entity/Q2994387
Q2996722,Caporegime,Q2996722,http://www.wikidata.org/entity/Q2996722
Q3012683,washroom attendant,Q3012683,http://www.wikidata.org/entity/Q3012683
Q3027665,live streaming,סטרימינג בשידור חי,http://www.wikidata.org/entity/Q3027665
Q3033469,stevedore,Q3033469,http://www.wikidata.org/entity/Q3033469
Q3055126,entomologist,אנטומולוג,http://www.wikidata.org/entity/Q3055126
Q3068235,female crusader,Q3068235,http://www.wikidata.org/entity/Q3068235
Q3074722,recorder player,נגן חלילית,http://www.wikidata.org/entity/Q3074722
Q3079361,peace makers,Q3079361,http://www.wikidata.org/entity/Q3079361
